heart_rate,rr_mean,rr_std,sdnn,rmssd,beat_variance,label,record
74.48,805.6,176.67,176.67,286.31,31212.8,1,100
74.44,806.0,36.9,36.9,60.58,1361.6,0,100
73.6,815.2,36.81,36.81,52.31,1355.2,0,100
74.48,805.6,20.12,20.12,27.06,404.8,0,100
72.53,827.2,43.3,43.3,29.19,1875.2,0,100
71.36,840.8,47.95,47.95,63.84,2299.2,0,100
78.53,764.0,130.57,130.57,173.79,17048.0,1,100
72.05,832.8,187.01,187.01,320.84,34971.2,1,100
73.31,818.4,42.2,42.2,57.79,1780.8,0,100
73.24,819.2,129.84,129.84,216.92,16859.2,1,100
71.23,842.4,93.32,93.32,88.7,8708.8,1,100
74.85,801.6,30.15,30.15,29.46,908.8,0,100
73.67,814.4,37.37,37.37,42.61,1396.8,0,100
74.93,800.8,31.92,31.92,56.11,1019.2,0,100
73.03,821.6,30.15,30.15,37.15,908.8,0,100
58.2,1031.0,407.06,407.06,648.8,165700.0,0,100
73.17,820.0,28.43,28.43,32.74,808.0,0,100
73.31,818.4,38.01,38.01,50.12,1444.8,0,100
75.82,791.33,45.71,45.71,68.4,2089.07,0,100
71.98,833.6,25.86,25.86,41.47,668.8,0,100
75.83,791.2,180.19,180.19,318.51,32467.2,1,100
69.96,857.6,61.68,61.68,80.82,3804.8,1,100
74.26,808.0,54.63,54.63,60.0,2984.0,0,100
74.18,808.8,51.72,51.72,50.99,2675.2,0,100
72.96,822.4,136.43,136.43,244.98,18612.8,1,100
72.46,828.0,99.72,99.72,104.21,9944.0,1,100
74.33,807.2,66.12,66.12,80.6,4371.2,0,100
73.6,815.2,55.38,55.38,71.39,3067.2,0,100
74.33,807.2,20.08,20.08,26.61,403.2,0,100
74.44,806.0,33.44,33.44,43.19,1118.4,0,100
74.44,806.0,66.78,66.78,86.87,4459.2,0,100
72.25,830.4,45.66,45.66,64.71,2084.8,0,100
74.7,803.2,39.84,39.84,68.82,1587.2,0,100
73.6,815.2,55.96,55.96,50.44,3131.2,0,100
72.82,824.0,47.58,47.58,56.25,2264.0,0,100
73.75,813.6,19.1,19.1,30.53,364.8,0,100
72.32,829.6,19.92,19.92,33.35,396.8,0,100
74.4,806.4,13.74,13.74,19.29,188.8,0,100
71.29,841.6,29.07,29.07,34.29,844.8,0,100
73.6,815.2,50.23,50.23,76.55,2523.2,0,100
73.24,819.2,31.29,31.29,49.8,979.2,0,100
73.96,811.2,45.29,45.29,54.63,2051.2,0,100
74.26,808.0,50.04,50.04,91.76,2504.0,0,100
72.82,824.0,16.25,16.25,20.49,264.0,0,100
73.53,816.0,41.95,41.95,59.67,1760.0,0,100
72.96,822.4,52.96,52.96,72.42,2804.8,0,100
75.76,792.0,41.86,41.86,55.68,1752.0,0,100
74.55,804.8,46.16,46.16,53.67,2131.2,0,100
74.48,805.6,49.2,49.2,61.77,2420.8,0,100
77.8,771.2,40.34,40.34,71.97,1627.2,0,100
74.4,806.4,41.43,41.43,44.63,1716.8,0,100
75.38,796.0,42.99,42.99,60.1,1848.0,0,100
76.22,787.2,41.41,41.41,37.84,1715.2,0,100
75.06,799.33,26.34,26.34,39.56,693.87,0,100
75.69,792.67,42.06,42.06,54.76,1769.07,0,100
72.25,830.4,42.39,42.39,55.35,1796.8,0,100
72.96,822.4,52.05,52.05,72.53,2708.8,0,100
71.16,843.2,30.25,30.25,42.43,915.2,0,100
73.75,813.6,46.44,46.44,62.1,2156.8,0,100
74.11,809.6,29.88,29.88,28.98,892.8,0,100
72.46,828.0,39.9,39.9,53.74,1592.0,0,100
73.96,811.2,41.8,41.8,66.75,1747.2,0,100
73.03,821.6,38.32,38.32,41.67,1468.8,0,100
72.82,824.0,49.23,49.23,68.41,2424.0,0,100
74.11,809.6,47.38,47.38,89.73,2244.8,0,100
74.33,807.2,43.76,43.76,68.0,1915.2,0,100
80.36,746.67,91.2,91.2,140.42,8317.87,1,100
74.57,804.67,155.36,155.36,266.16,24137.07,1,100
75.38,796.0,37.2,37.2,66.75,1384.0,0,100
72.53,827.2,38.2,38.2,52.5,1459.2,0,100
74.78,802.4,32.57,32.57,56.5,1060.8,0,100
74.33,807.2,33.51,33.51,51.58,1123.2,0,100
72.18,831.2,29.99,29.99,54.63,899.2,0,100
75.45,795.2,40.93,40.93,74.11,1675.2,0,100
72.74,824.8,41.22,41.22,62.39,1699.2,0,100
73.96,811.2,48.61,48.61,64.06,2363.2,0,100
73.82,812.8,36.7,36.7,48.58,1347.2,0,100
74.5,805.33,55.92,55.92,78.99,3127.47,0,100
74.94,800.67,66.33,66.33,109.38,4399.47,0,100
73.03,821.6,48.71,48.71,76.71,2372.8,0,100
73.17,820.0,39.9,39.9,50.68,1592.0,0,100
72.6,826.4,22.02,22.02,32.68,484.8,0,100
73.39,817.6,38.22,38.22,51.61,1460.8,0,100
74.48,805.6,51.89,51.89,60.0,2692.8,0,100
71.84,835.2,25.83,25.83,29.46,667.2,0,100
75.23,797.6,33.06,33.06,53.18,1092.8,0,100
71.77,836.0,26.53,26.53,29.8,704.0,0,100
74.11,809.6,56.11,56.11,44.45,3148.8,0,100
73.6,815.2,51.02,51.02,54.37,2603.2,0,100
72.25,830.4,34.94,34.94,58.92,1220.8,0,100
74.18,808.8,44.85,44.85,76.86,2011.2,0,100
73.82,812.8,46.16,46.16,49.88,2131.2,0,100
75.95,790.0,50.52,50.52,66.77,2552.0,0,100
78.26,766.67,122.34,122.34,180.51,14967.47,1,100
75.08,799.2,132.68,132.68,235.0,17603.2,1,100
72.39,828.8,29.04,29.04,43.41,843.2,0,100
72.39,828.8,19.27,19.27,34.29,371.2,0,100
73.6,815.2,32.79,32.79,44.09,1075.2,0,100
72.67,825.6,50.41,50.41,59.63,2540.8,0,100
74.33,807.2,36.38,36.38,54.77,1323.2,0,100
73.6,815.2,26.89,26.89,42.94,723.2,0,100
73.46,816.8,44.22,44.22,57.58,1955.2,0,100
74.04,810.4,53.26,53.26,65.82,2836.8,0,100
71.63,837.6,40.85,40.85,74.94,1668.8,0,100
72.82,824.0,62.16,62.16,97.78,3864.0,0,100
73.82,812.8,58.61,58.61,84.83,3435.2,0,100
72.74,824.8,39.74,39.74,60.43,1579.2,0,100
75.3,796.8,41.61,41.61,75.1,1731.2,0,100
74.63,804.0,30.88,30.88,43.56,953.6,0,100
74.75,802.67,43.06,43.06,60.11,1853.87,0,100
72.12,832.0,57.83,57.83,87.38,3344.0,0,100
75.68,792.8,34.34,34.34,53.1,1179.2,0,100
73.46,816.8,38.2,38.2,47.67,1459.2,0,100
72.82,824.0,34.53,34.53,28.43,1192.0,0,100
73.75,813.6,26.77,26.77,16.73,716.8,0,100
72.32,829.6,21.65,21.65,33.05,468.8,0,100
75.15,798.4,20.71,20.71,29.8,428.8,0,100
71.98,833.6,30.8,30.8,26.46,948.8,0,100
72.53,827.2,45.73,45.73,62.32,2091.2,0,100
74.4,806.4,39.56,39.56,62.0,1564.8,0,100
72.74,824.8,24.4,24.4,28.71,595.2,0,100
76.14,788.0,33.11,33.11,53.33,1096.0,0,100
80.82,742.4,104.33,104.33,125.97,10884.8,1,100
75.08,799.2,49.19,49.19,51.46,2419.2,0,100
75.0,800.0,35.44,35.44,31.69,1256.0,0,100
75.99,789.6,27.51,27.51,36.44,756.8,0,100
74.04,810.4,48.3,48.3,70.91,2332.8,0,100
74.78,802.4,54.45,54.45,88.77,2964.8,0,100
74.04,810.4,33.54,33.54,44.77,1124.8,0,100
73.82,812.8,53.02,53.02,58.89,2811.2,0,100
75.3,796.8,49.1,49.1,86.28,2411.2,0,100
72.96,822.4,52.43,52.43,84.4,2748.8,0,100
75.63,793.33,47.03,47.03,79.8,2212.27,0,100
74.44,806.0,61.23,61.23,59.57,3748.8,0,100
73.82,812.8,43.58,43.58,54.07,1899.2,0,100
75.0,800.0,30.33,30.33,34.06,920.0,0,100
73.96,811.2,31.42,31.42,42.1,987.2,0,100
74.48,805.6,49.85,49.85,62.67,2484.8,0,100
73.96,811.2,25.67,25.67,24.49,659.2,0,100
76.3,786.4,114.63,114.63,190.69,13140.8,1,100
75.15,798.4,126.23,126.23,202.48,15932.8,1,100
74.44,806.0,34.2,34.2,46.13,1169.6,0,100
76.14,788.0,37.78,37.78,39.44,1427.2,0,100
74.4,806.4,129.91,129.91,217.77,16876.8,1,100
73.17,820.0,192.83,192.83,297.24,37184.0,1,100
75.08,799.2,178.2,178.2,262.34,31755.2,1,100
73.53,816.0,48.99,48.99,66.48,2400.0,0,100
60.0,1000.0,391.36,391.36,663.39,153162.67,0,100
72.18,831.2,33.75,33.75,52.5,1139.2,0,100
74.55,804.8,24.07,24.07,38.88,579.2,0,100
71.56,838.4,38.43,38.43,59.63,1476.8,0,100
74.44,806.0,46.15,46.15,59.17,2129.6,0,100
74.63,804.0,136.32,136.32,210.97,18584.0,1,100
70.69,848.8,109.56,109.56,88.23,12003.2,1,100
73.03,821.6,70.01,70.01,73.67,4900.8,0,100
71.7,836.8,41.32,41.32,42.47,1707.2,0,100
75.76,792.0,23.15,23.15,41.28,536.0,0,100
75.91,790.4,94.43,94.43,131.95,8916.8,1,100
73.96,811.2,111.69,111.69,198.56,12475.2,1,100
73.1,820.8,24.72,24.72,39.5,611.2,0,100
74.55,804.8,27.77,27.77,38.42,771.2,0,100
62.57,959.0,379.34,379.34,618.91,143897.33,0,100
72.99,822.0,76.37,76.37,108.0,5832.0,0,100
78.88,760.67,41.91,41.91,41.49,1756.27,0,100
80.3,747.2,47.87,47.87,78.99,2291.2,0,100
81.89,732.67,62.81,62.81,68.59,3945.07,0,100
82.19,730.0,46.97,46.97,55.63,2206.4,0,100
79.79,752.0,18.76,18.76,22.36,352.0,0,100
80.21,748.0,38.53,38.53,34.08,1484.8,0,100
76.53,784.0,33.08,33.08,30.98,1094.4,0,100
77.8,771.2,29.18,29.18,38.42,851.2,0,100
75.53,794.4,35.17,35.17,37.15,1236.8,0,100
78.88,760.67,95.14,95.14,88.54,9052.27,1,100
77.19,777.33,115.09,115.09,177.22,13245.87,1,100
74.04,810.4,24.27,24.27,18.55,588.8,0,100
75.68,792.8,38.82,38.82,53.85,1507.2,0,100
74.11,809.6,36.73,36.73,56.5,1348.8,0,100
76.77,781.6,44.05,44.05,58.31,1940.8,0,100
82.27,729.33,44.88,44.88,68.61,2013.87,0,100
83.96,714.67,40.77,40.77,63.55,1661.87,0,100
85.88,698.67,45.72,45.72,56.06,2090.67,0,100
83.8,716.0,50.91,50.91,56.37,2592.0,0,100
81.67,734.67,25.13,25.13,32.74,631.47,0,100
79.23,757.33,32.36,32.36,32.25,1047.47,0,100
77.96,769.6,49.2,49.2,69.83,2420.8,0,100
77.56,773.6,49.44,49.44,80.15,2444.8,0,100
73.53,816.0,49.88,49.88,45.21,2488.0,0,100
74.81,802.0,58.28,58.28,64.52,3396.8,0,100
74.5,805.33,37.49,37.49,43.04,1405.87,0,100
76.61,783.2,57.58,57.58,47.03,3315.2,0,100
79.62,753.6,39.46,39.46,59.43,1556.8,0,100
76.3,786.4,23.26,23.26,27.5,540.8,0,100
77.32,776.0,22.27,22.27,32.31,496.0,0,100
76.21,787.33,27.88,27.88,41.57,777.07,0,100
76.34,786.0,45.31,45.31,61.86,2052.8,0,100
74.85,801.6,32.57,32.57,51.03,1060.8,0,100
75.68,792.8,26.29,26.29,37.95,691.2,0,100
77.16,777.6,38.32,38.32,57.2,1468.8,0,100
75.83,791.2,46.08,46.08,58.72,2123.2,0,100
76.47,784.67,24.32,24.32,42.86,591.47,0,100
75.82,791.33,38.98,38.98,53.22,1519.47,0,100
75.99,789.6,46.18,46.18,61.61,2132.8,0,100
76.14,788.0,46.56,46.56,47.12,2168.0,0,100
73.17,820.0,17.66,17.66,26.0,312.0,0,100
75.68,792.8,60.03,60.03,84.99,3603.2,0,100
75.45,795.2,50.31,50.31,73.27,2531.2,0,100
76.73,782.0,64.24,64.24,74.28,4126.4,0,100
78.53,764.0,48.6,48.6,50.22,2361.6,0,100
77.56,773.6,53.19,53.19,67.05,2828.8,0,100
78.29,766.4,61.23,61.23,73.65,3748.8,0,100
75.95,790.0,25.14,25.14,41.41,632.0,0,100
77.45,774.67,22.44,22.44,37.69,503.47,0,100
76.14,788.0,36.77,36.77,42.52,1352.0,0,100
78.95,760.0,154.53,154.53,273.46,23880.0,1,100
77.12,778.0,86.38,86.38,114.78,7460.8,1,100
81.37,737.33,43.13,43.13,55.19,1860.27,0,100
82.8,724.67,23.38,23.38,31.9,546.67,0,100
80.72,743.33,20.46,20.46,32.98,418.67,0,100
82.15,730.4,29.48,29.48,38.94,868.8,0,100
80.13,748.8,45.2,45.2,46.6,2043.2,0,100
76.47,784.67,34.45,34.45,42.75,1186.67,0,100
76.77,781.6,38.32,38.32,39.85,1468.8,0,100
73.75,813.6,48.79,48.79,71.72,2380.8,0,100
74.7,803.2,60.36,60.36,85.35,3643.2,0,100
73.96,811.2,45.55,45.55,77.33,2075.2,0,100
74.26,808.0,35.44,35.44,53.29,1256.0,0,100
74.63,804.0,39.6,39.6,67.11,1568.0,0,100
75.68,792.8,63.77,63.77,71.61,4067.2,0,100
77.99,769.33,35.39,35.39,50.15,1252.27,0,100
78.88,760.67,47.42,47.42,70.93,2249.07,0,100
80.82,742.4,62.65,62.65,76.99,3924.8,0,100
81.97,732.0,56.4,56.4,105.45,3180.8,0,100
82.42,728.0,45.75,45.75,70.81,2092.8,0,100
84.43,710.67,30.53,30.53,49.35,932.27,0,100
83.64,717.33,39.25,39.25,45.36,1540.27,0,100
85.8,699.33,41.06,41.06,62.86,1685.87,0,100
66.31,904.8,33.27,33.27,21.91,1107.2,0,101
65.67,913.6,28.51,28.51,35.21,812.8,0,101
67.11,894.0,72.63,72.63,122.44,5274.67,0,101
65.86,911.0,51.68,51.68,55.86,2670.67,0,101
67.63,887.2,21.43,21.43,26.46,459.2,0,101
66.2,906.4,24.43,24.43,25.14,596.8,0,101
68.93,870.4,29.07,29.07,31.37,844.8,0,101
68.26,879.0,32.56,32.56,25.4,1060.0,0,101
68.73,873.0,29.1,29.1,30.46,846.67,0,101
71.17,843.0,44.35,44.35,76.63,1966.67,0,101
69.83,859.2,52.79,52.79,55.21,2787.2,0,101
69.96,857.6,39.86,39.86,44.99,1588.8,0,101
74.78,802.4,68.15,68.15,121.97,4644.8,0,101
76.21,787.33,52.3,52.3,74.79,2735.47,0,101
76.6,783.33,34.26,34.26,35.28,1173.87,0,101
74.11,809.6,79.13,79.13,113.19,6260.8,0,101
77.88,770.4,34.48,34.48,21.82,1188.8,0,101
72.89,823.2,27.04,27.04,33.23,731.2,0,101
73.96,811.2,33.63,33.63,27.93,1131.2,0,101
75.08,799.2,19.47,19.47,20.59,379.2,0,101
74.04,810.4,10.43,10.43,11.49,108.8,0,101
71.23,842.4,36.4,36.4,24.41,1324.8,0,101
65.96,909.6,34.48,34.48,32.19,1188.8,0,101
66.31,904.8,33.87,33.87,35.94,1147.2,0,101
65.57,915.0,27.78,27.78,34.33,772.0,0,101
66.59,901.0,25.79,25.79,20.4,665.33,0,101
68.18,880.0,8.0,8.0,9.38,64.0,0,101
67.32,891.2,41.99,41.99,51.61,1763.2,0,101
67.63,887.2,50.07,50.07,52.23,2507.2,0,101
65.93,910.0,19.18,19.18,26.73,368.0,0,101
68.81,872.0,10.33,10.33,13.86,106.67,0,101
71.02,844.8,32.42,32.42,49.8,1051.2,0,101
70.42,852.0,26.33,26.33,40.6,693.33,0,101
70.56,850.4,33.06,33.06,41.04,1092.8,0,101
68.68,873.6,30.41,30.41,43.54,924.8,0,101
71.09,844.0,17.44,17.44,22.8,304.0,0,101
72.12,832.0,11.31,11.31,16.0,128.0,0,101
42.86,1400.0,1011.64,1011.64,1250.37,1023424.0,0,101
71.02,844.8,29.04,29.04,20.88,843.2,0,101
41.82,1434.67,988.46,988.46,1204.96,977045.33,0,101
70.26,854.0,18.04,18.04,16.97,325.33,0,101
67.04,895.0,29.46,29.46,36.51,868.0,0,101
66.59,901.0,33.05,33.05,46.99,1092.0,0,101
67.51,888.8,44.94,44.94,72.28,2019.2,0,101
68.31,878.4,65.52,65.52,78.08,4292.8,0,101
74.18,808.8,70.22,70.22,88.05,4931.2,0,101
73.39,817.6,49.2,49.2,87.93,2420.8,0,101
61.86,970.0,373.37,373.37,476.21,139408.0,0,101
76.73,782.0,48.97,48.97,57.52,2398.4,0,101
75.38,796.0,82.12,82.12,147.44,6744.0,0,101
72.89,823.2,59.76,59.76,89.82,3571.2,0,101
69.96,857.6,22.02,22.02,32.92,484.8,0,101
73.03,821.6,26.32,26.32,26.38,692.8,0,101
55.56,1080.0,428.06,428.06,479.27,183232.0,0,101
75.15,798.4,73.57,73.57,97.45,5412.8,0,101
76.06,788.8,58.2,58.2,72.64,3387.2,0,101
75.08,799.2,33.87,33.87,57.2,1147.2,0,101
76.79,781.33,23.44,23.44,26.08,549.33,0,101
62.55,959.2,327.38,327.38,369.57,107179.2,0,101
76.22,787.2,64.89,64.89,112.73,4211.2,0,101
72.46,828.0,23.83,23.83,41.86,568.0,0,101
68.81,872.0,56.78,56.78,74.14,3224.0,0,101
65.22,920.0,40.79,40.79,48.44,1664.0,0,101
69.85,859.0,30.18,30.18,42.71,910.67,0,101
66.9,896.8,35.71,35.71,39.85,1275.2,0,101
66.67,900.0,34.99,34.99,42.85,1224.0,0,101
68.24,879.2,54.8,54.8,82.53,3003.2,0,101
67.04,895.0,59.18,59.18,74.8,3502.67,0,101
80.11,749.0,314.75,314.75,514.44,99065.33,0,101
42.29,1418.67,864.84,864.84,1496.65,747941.33,0,101
67.2,892.8,42.18,42.18,49.64,1779.2,0,101
65.39,917.6,54.52,54.52,87.29,2972.8,0,101
66.37,904.0,41.44,41.44,62.52,1717.33,0,101
67.72,886.0,58.83,58.83,91.97,3461.33,0,101
67.69,886.4,55.68,55.68,67.32,3100.8,0,101
68.49,876.0,24.66,24.66,33.76,608.0,0,101
66.08,908.0,27.13,27.13,26.91,736.0,0,101
66.96,896.0,37.24,37.24,37.52,1386.67,0,101
67.57,888.0,30.11,30.11,27.9,906.67,0,101
69.38,864.8,37.14,37.14,46.04,1379.2,0,101
69.12,868.0,34.64,34.64,39.29,1200.0,0,101
66.55,901.6,24.75,24.75,35.38,612.8,0,101
68.24,879.2,10.73,10.73,12.96,115.2,0,101
66.08,908.0,29.03,29.03,29.66,842.67,0,101
65.72,913.0,18.29,18.29,21.91,334.67,0,101
64.21,934.4,51.27,51.27,45.65,2628.8,0,101
62.11,966.0,36.44,36.44,57.78,1328.0,0,101
69.28,866.0,57.55,57.55,78.32,3312.0,0,101
66.31,904.8,52.87,52.87,60.6,2795.2,0,101
65.39,917.6,13.45,13.45,21.07,180.8,0,101
65.43,917.0,6.83,6.83,9.8,46.67,0,101
65.43,917.0,46.46,46.46,59.6,2158.67,0,101
66.02,908.8,49.27,49.27,57.52,2427.2,0,101
65.96,909.6,48.05,48.05,35.89,2308.8,0,101
69.77,860.0,49.1,49.1,78.66,2410.67,0,101
65.72,913.0,72.76,72.76,104.66,5294.67,0,101
65.08,922.0,12.44,12.44,21.42,154.67,0,101
63.49,945.0,34.62,34.62,28.28,1198.67,0,101
62.11,966.0,30.9,30.9,33.94,954.67,0,101
64.16,935.2,21.05,21.05,30.0,443.2,0,101
62.7,957.0,31.56,31.56,29.39,996.0,0,101
62.7,957.0,19.15,19.15,19.18,366.67,0,101
63.22,949.0,7.57,7.57,11.55,57.33,0,101
62.63,958.0,37.59,37.59,50.28,1413.33,0,101
63.99,937.6,42.29,42.29,41.28,1788.8,0,101
61.16,981.0,38.83,38.83,51.95,1508.0,0,101
63.56,944.0,25.09,25.09,27.13,629.33,0,101
63.36,947.0,32.72,32.72,28.57,1070.67,0,101
61.73,972.0,36.81,36.81,35.55,1354.67,0,101
64.16,935.2,48.86,48.86,44.36,2387.2,0,101
61.29,979.0,31.9,31.9,44.9,1017.33,0,101
63.09,951.0,6.83,6.83,11.78,46.67,0,101
60.18,997.0,54.1,54.1,44.66,2926.67,0,101
62.37,962.0,70.99,70.99,65.07,5040.0,0,101
65.79,912.0,25.77,25.77,31.94,664.0,0,101
66.2,906.4,24.27,24.27,44.63,588.8,0,101
65.86,911.0,22.0,22.0,31.16,484.0,0,101
61.1,982.0,46.25,46.25,77.63,2138.67,0,101
63.83,940.0,36.51,36.51,32.17,1333.33,0,101
62.11,966.0,53.91,53.91,48.11,2906.67,0,101
62.03,967.2,35.15,35.15,39.85,1235.2,0,101
61.1,982.0,42.9,42.9,35.93,1840.0,0,101
57.92,1036.0,42.14,42.14,64.62,1776.0,0,101
60.06,999.0,12.38,12.38,11.78,153.33,0,101
59.82,1003.0,44.94,44.94,55.33,2020.0,0,101
69.44,864.0,299.57,299.57,326.59,89744.0,1,101
58.82,1020.0,137.44,137.44,152.87,18890.67,0,101
64.59,929.0,45.3,45.3,40.4,2052.0,0,101
61.29,979.0,39.24,39.24,50.01,1540.0,0,101
63.83,940.0,37.95,37.95,42.96,1440.0,0,101
64.77,926.4,36.73,36.73,59.93,1348.8,0,101
67.08,894.4,30.8,30.8,53.48,948.8,0,101
68.26,879.0,40.32,40.32,55.9,1625.33,0,101
62.24,964.0,31.16,31.16,43.02,970.67,0,101
62.29,963.2,30.65,30.65,46.6,939.2,0,101
60.61,990.0,6.93,6.93,11.78,48.0,0,101
64.24,934.0,38.99,38.99,41.89,1520.0,0,101
63.42,946.0,49.15,49.15,46.7,2416.0,0,101
61.41,977.0,49.79,49.79,53.37,2478.67,0,101
64.16,935.2,17.06,17.06,20.49,291.2,0,101
61.48,976.0,47.67,47.67,38.23,2272.0,0,101
64.24,934.0,90.3,90.3,123.46,8154.67,0,101
67.57,888.0,76.16,76.16,131.3,5800.0,0,101
66.31,904.8,52.41,52.41,71.08,2747.2,0,101
68.34,878.0,36.0,36.0,41.57,1296.0,0,101
59.94,1001.0,47.6,47.6,48.94,2265.33,0,101
59.23,1013.0,35.23,35.23,48.5,1241.33,0,101
63.49,945.0,266.38,266.38,450.74,70958.67,1,101
64.88,924.8,221.4,221.4,304.83,49019.2,1,101
60.36,994.0,44.48,44.48,46.65,1978.67,0,101
59.88,1002.0,46.93,46.93,41.89,2202.67,0,101
60.61,990.0,37.31,37.31,36.0,1392.0,0,101
57.47,1044.0,36.0,36.0,56.92,1296.0,0,101
60.54,991.0,31.73,31.73,45.55,1006.67,0,101
60.12,998.0,59.37,59.37,51.33,3525.33,0,101
59.94,1001.0,59.81,59.81,59.6,3577.33,0,101
61.04,983.0,44.11,44.11,44.6,1945.33,0,101
57.64,1041.0,18.0,18.0,24.98,324.0,0,101
59.64,1006.0,39.8,39.8,34.72,1584.0,0,101
59.0,1017.0,34.62,34.62,57.41,1198.67,0,101
60.54,991.0,22.72,22.72,30.81,516.0,0,101
58.59,1024.0,29.03,29.03,29.66,842.67,0,101
58.48,1026.0,25.4,25.4,30.2,645.33,0,101
58.77,1021.0,60.87,60.87,67.49,3705.33,0,101
57.97,1035.0,45.77,45.77,72.66,2094.67,0,101
60.3,995.0,16.12,16.12,23.21,260.0,0,101
57.25,1048.0,49.21,49.21,54.41,2421.33,0,101
58.29,1029.33,49.37,49.37,52.0,2437.33,0,101
58.42,1027.0,36.72,36.72,36.51,1348.0,0,101
57.09,1051.0,31.73,31.73,47.83,1006.67,0,101
58.94,1018.0,47.61,47.61,67.29,2266.67,0,101
58.14,1032.0,54.36,54.36,70.43,2954.67,0,101
60.54,991.0,25.17,25.17,33.15,633.33,0,101
59.41,1010.0,38.99,38.99,60.84,1520.0,0,101
59.29,1012.0,26.23,26.23,26.68,688.0,0,101
59.23,1013.0,36.72,36.72,52.56,1348.0,0,101
58.48,1026.0,78.28,78.28,99.73,6128.0,0,101
58.59,1024.0,11.78,11.78,13.66,138.67,0,101
56.6,1060.0,54.55,54.55,49.48,2976.0,0,101
58.54,1025.0,78.48,78.48,88.78,6158.67,0,101
58.14,1032.0,61.36,61.36,71.63,3765.33,0,101
56.39,1064.0,62.1,62.1,62.29,3856.0,0,101
59.58,1007.0,18.58,18.58,19.32,345.33,0,101
58.03,1034.0,40.6,40.6,55.09,1648.0,0,101
61.79,971.0,79.89,79.89,83.04,6382.67,0,101
62.76,956.0,40.92,40.92,48.99,1674.67,0,101
60.24,996.0,15.32,15.32,27.71,234.67,0,101
61.48,976.0,43.2,43.2,65.07,1866.67,0,101
59.06,1016.0,10.83,10.83,11.78,117.33,0,101
62.07,966.67,53.27,53.27,68.12,2837.33,0,101
58.94,1018.0,53.62,53.62,77.56,2874.67,0,101
59.29,1012.0,31.24,31.24,54.04,976.0,0,101
58.88,1019.0,42.13,42.13,40.4,1774.67,0,101
58.14,1032.0,39.33,39.33,66.17,1546.67,0,101
63.29,948.0,54.94,54.94,57.08,3018.67,0,101
62.83,955.0,68.61,68.61,90.21,4708.0,0,101
60.48,992.0,58.88,58.88,96.5,3466.67,0,101
58.65,1023.0,68.15,68.15,69.32,4644.0,0,101
59.06,1016.0,54.55,54.55,44.6,2976.0,0,101
61.86,970.0,10.58,10.58,16.17,112.0,0,101
62.57,959.0,16.45,16.45,25.92,270.67,0,101
63.45,945.6,6.07,6.07,10.39,36.8,0,101
61.66,973.0,50.74,50.74,77.32,2574.67,0,101
65.01,923.0,40.97,40.97,47.16,1678.67,0,101
64.79,926.0,49.91,49.91,40.79,2490.67,0,101
61.22,980.0,68.43,68.43,83.59,4682.67,0,101
67.64,887.0,45.3,45.3,79.36,2052.0,0,101
62.76,956.0,67.49,67.49,89.17,4554.67,0,101
64.1,936.0,75.54,75.54,100.29,5706.67,0,101
64.94,924.0,65.73,65.73,50.91,4320.0,0,101
63.61,943.2,47.28,47.28,41.52,2235.2,0,101
65.36,918.0,20.26,20.26,18.18,410.67,0,101
63.29,948.0,12.65,12.65,18.04,160.0,0,101
64.54,929.6,16.64,16.64,13.11,276.8,0,101
62.05,967.0,58.09,58.09,69.51,3374.67,0,101
61.86,970.0,35.85,35.85,37.09,1285.33,0,101
62.24,964.0,28.66,28.66,28.0,821.33,0,101
62.31,963.0,47.71,47.71,85.48,2276.0,0,101
62.83,955.0,36.28,36.28,46.93,1316.0,0,101
60.91,985.0,31.05,31.05,38.71,964.0,0,101
63.13,950.4,39.25,39.25,46.09,1540.8,0,101
63.97,938.0,30.72,30.72,27.03,944.0,0,101
61.16,981.0,17.09,17.09,25.51,292.0,0,101
62.05,967.0,19.97,19.97,29.3,398.67,0,101
62.37,962.0,21.79,21.79,20.0,474.67,0,101
63.67,942.4,47.8,47.8,71.81,2284.8,0,101
60.79,987.0,46.46,46.46,53.91,2158.67,0,101
59.7,1005.0,52.9,52.9,92.09,2798.67,0,101
59.17,1014.0,55.28,55.28,45.9,3056.0,0,101
57.32,1046.67,82.59,82.59,108.41,6821.33,0,101
60.12,998.0,31.75,31.75,43.39,1008.0,0,101
57.14,1050.0,52.31,52.31,44.36,2736.0,0,101
57.09,1051.0,64.45,64.45,91.01,4153.33,0,101
58.31,1029.0,45.42,45.42,64.37,2062.67,0,101
61.41,977.0,48.92,48.92,60.27,2393.33,0,101
61.92,969.0,45.3,45.3,77.49,2052.0,0,101
58.65,1023.0,110.1,110.1,185.92,12121.33,1,101
59.94,1001.0,103.71,103.71,169.3,10756.0,1,101
62.05,967.0,16.12,16.12,14.79,260.0,0,101
63.97,938.0,24.98,24.98,20.78,624.0,0,101
62.7,957.0,68.85,68.85,61.36,4740.0,0,101
59.88,1002.0,64.46,64.46,80.66,4154.67,0,101
58.71,1022.0,14.79,14.79,16.33,218.67,0,101
57.25,1048.0,26.33,26.33,29.75,693.33,0,101
61.98,968.0,91.62,91.62,132.36,8394.67,0,101
61.92,969.0,71.88,71.88,130.6,5166.67,0,101
62.11,966.0,15.49,15.49,18.18,240.0,0,101
